review_id,original_review,review_length,lexical_diversity,avg_word_length,sentiment_polarity,sentiment_subjectivity,language_complexity,repetition_ratio,exclamation_count,question_count,capital_usage,punctuation_density,label
294,Love love love these hooks. They are perfect for any garage that you want to keep organized and neat. I not only hang our bikes from them also the ladders that are in the way and my folded up strollers. Such a great product for a cheap price.,21,0.9047619047619048,5.0476190476190474,0.6166666666666666,0.7083333333333334,88.905,0.09523809523809523,0,0,0.0,0.19047619047619047,Genuine
295,I really enjoyed reading this book.  The story line different enough that I regretted putting my reader away every time.  Harrison is an excellent writer and author.  I will read book 2 soon.,22,0.9090909090909091,5.2272727272727275,0.375,0.7,62.58852272727276,0.09090909090909091,0,0,0.0,0.18181818181818182,Genuine
296,It's taking my son longer to get through this latest release...hmmm... Could the relationship be over? He says it's still a good book but I think he's aged out. The set will be nice for his children someday.,19,1.0,4.7894736842105265,0.3333333333333333,0.7333333333333334,83.0092307692308,0.0,0,1,0.0,0.47368421052631576,Genuine
297,"A little on the small size but as to be expected since it says that it is fitting... its also pretty thin and feels more like costume material which for some reason I didn't expect.. still cute, it'll work!",19,0.9473684210526315,5.157894736842105,0.06874999999999999,0.7083333333333334,60.95769230769231,0.05263157894736842,1,0,0.0,0.3684210526315789,Genuine
298,I gotta say this one actually looks like Johnny Depp a lot and its really well done. It even has the scares on the face! Great detail equals a great buy.,21,0.9523809523809523,4.190476190476191,0.36,0.41,90.25833333333335,0.047619047619047616,1,0,0.0,0.14285714285714285,Genuine
299,"Got this for my boyfriend for Christmas since he said he needed a pan big enough to cook fish in.  We use it frequently for swai, and it comes pre-seasoned, which is nice as well!  A great product!",19,1.0,4.947368421052632,0.3,0.53,91.42477477477478,0.0,2,0,0.0,0.3157894736842105,Genuine
300,"Set in the 1960's, this `Happy Days' spin-off series that debuted on ABC in the Spring of 1982 that pertained to Joanie Cunningham(Erin Moran) and her boyfriend Chachi Arcola(Scott Baio), who move to Chicago and start a rock band, often performing at his family's Italian restaurant, but had tanked a",30,1.0,5.466666666666667,0.4,0.5,27.34058823529415,0.0,0,0,0.02,0.16666666666666666,Genuine
301,"My 18 month old grandson loves this toy as do his two older sisters. They all love music, singing and dancing, and this toy has given them hours of pleasure as they listen and sing along to some of their favorites like ""Head and Shoulders, Knees and Toes."" Plus included in the box are the lyrics to ",30,0.9,4.766666666666667,0.325,0.5416666666666666,76.2342105263158,0.1,0,0,0.0,0.16666666666666666,Genuine
302,This has been a sturdy little gift (from Christmas 2013) for our 4 year old son.  He still likes Grandpa's real guitar better but enjoys his own mini version as well!,19,0.9473684210526315,4.7368421052631575,0.12812500000000002,0.375,81.94120967741938,0.05263157894736842,1,0,0.0,0.10526315789473684,Genuine
303,"I love this bag! It's large, long, and sturdy! The zipper is great as well, as most similar bags don't have one. Also, the color / pattern variation is random, I know, but I got just what I had hoped for!",19,0.9473684210526315,4.7894736842105265,0.16071428571428573,0.513095238095238,88.82000000000002,0.05263157894736842,3,0,0.0,0.5263157894736842,Genuine
304,Been giving this vitamin to both our dogs every day for years. Dogs like the flavor. Pet-tabs were first recommended by our vet years ago. Price much better through Amazon,18,0.8888888888888888,4.555555555555555,0.225,0.26666666666666666,79.8693534482759,0.1111111111111111,0,0,0.0,0.2222222222222222,Genuine
305,I have had this keyboard for a year. I bought it because it is light and thin.  It succeeds in both those areas. The protruding hinge doesn't really bother me although it is not elegant.  The rest of the keboard actually is kind of cool.  I like the tilting mechanism when it is open. Some complain t,23,1.0,5.695652173913044,0.2357142857142857,0.6857142857142857,85.77000000000004,0.0,0,0,0.0,0.2608695652173913,Genuine
306,This book was a lot of fun to read. The story line was compelling and his writing style makes this an easy read.  I had a hard time putting it down.  This was my first Greg Iles book and I am now looking forward to reading many more,23,0.8695652173913043,4.260869565217392,0.23833333333333334,0.48166666666666663,88.905,0.13043478260869565,0,0,0.0,0.13043478260869565,Genuine
307,"The plot is about part of the lifetime of Theo, from childhood to middle age, he is a NYC boy who loses his mother in an art gallery due to an explosion of an unknown origin and after the accident he takes and remove a valuable painting ""The Goldfinch"" painted by a Rembrandt student, highly regarded",28,0.9642857142857143,5.785714285714286,-0.01625,0.37875000000000003,24.6057142857143,0.03571428571428571,0,0,0.017857142857142856,0.10714285714285714,Genuine
308,This one is another collection of my children's book. The story is adventurous and I love reading it. There are different characters that you would love to discover. Cant get enough of it...,17,0.9411764705882353,5.9411764705882355,0.3,0.64,70.27943181818185,0.058823529411764705,0,0,0.0,0.35294117647058826,Genuine
309,"Don't believe what this product description says:  These are very nice clippers, but NOT for a small dog, and definitely not for cats.  These clippers are suitable for large dogs.  The blades are wide, so--when open wide--they don't fit between my small dog's toenails and threaten to bite into his p",25,0.8,5.24,0.10642857142857143,0.5178571428571429,75.57125786163523,0.2,0,0,0.0196078431372549,0.4,Genuine
310,Hello people I bought a Nikon p500 great camera and I wanted a carry cad for it and I got this one and it's perfect fit and it's not bad for the price so try it out it really good thank u have a great day,23,0.9565217391304348,4.217391304347826,0.5,0.6944444444444443,60.831956521739144,0.043478260869565216,0,0,0.0,0.0,Genuine
311,I own a 53cm road bike and the large size cover is a perfect fit. I've had this cover all summer and it's still like new. I'm looking to buying a few more and i highly recommend this product to anyone.,19,0.9473684210526315,5.105263157894737,0.3821298701298701,0.5646233766233767,87.72918699186994,0.05263157894736842,0,0,0.0,0.15789473684210525,Genuine
312,"Works as advertised. Scrubs dirt and grease right off. Spritz on some kerosene and go to town. good transaction, painless and quick. Product seems to be well made. I would recommend.",20,1.0,5.75,0.4396825396825397,0.5452380952380952,86.97147849462367,0.0,0,0,0.0,0.35,Genuine
313,"i HAVE READ A LOT OF BOOKS ON THE VANDERBILT'S AND THIS ONE IS AMONG THE BEST
EACH MEMBER OF THE FAMILY IS COVERED HERE FROM BEGINNING TO END
IF YOU WANT MORE INFO ON GLORIA I RECOMMEND LITTLE GLORIA HAPPY AT LAST",20,0.95,5.1,0.403125,0.4666666666666667,47.11093023255815,0.05,0,0,0.9302325581395349,0.0,Genuine
314,I thought this would be just the older versions of the fairy tales we all know and love but I found that this book has more then 150 stories in it.  It is enjoyable to read and I love finding more older stories that we don't hear anymore.,20,0.85,4.75,0.35333333333333333,0.4666666666666667,78.48750000000003,0.15,0,0,0.0,0.1,Genuine
315,"Watched this on Amazon streaming and enjoyed watching it. Not a movie that I would buy (I usually only buy movies I ""love""), but it was worth the rental fee. It had an Interesting story, I would recommend watching it.",20,0.8,5.55,0.29,0.39,70.63166666666669,0.2,0,0,0.025,0.25,Genuine
316,I have a chihuahua and I bought the medium and my dog LOVES this. I added another little blanket in it for extra padding like she likes. And she doesn't leave this high seat. I would recommend this highly.,19,0.9473684210526315,5.315789473684211,0.1265,0.45600000000000007,81.96951923076924,0.05263157894736842,0,0,0.02564102564102564,0.21052631578947367,Genuine
317,I'm very happy with this light! I used it to replace out old and outdated porch light. It was very easy to install and it works great! We set it up with a smart bulb so we can use Alexa to turn it off and on.,18,0.8888888888888888,4.722222222222222,0.343452380952381,0.6824404761904762,90.33206521739133,0.1111111111111111,2,0,0.0,0.2222222222222222,Genuine
318,Good one time read. The heroine does get verbally trashed a lot by the hero so that was a bit irksome. Looking forward to reading Sera's story.,17,0.9411764705882353,4.705882352941177,0.7,0.6000000000000001,78.63333333333335,0.058823529411764705,0,0,0.0,0.17647058823529413,Genuine
319,"I have never read anything about this author before, and I have to say that I was delighted with his work. I enjoyed this novel a lot, and it gave me a good glimpse of what life can be for a well-off older couple in modern Israel. How they cope with everyday life, family issues, death, mourning, sep",26,0.9615384615384616,5.1923076923076925,0.3166666666666667,0.48333333333333334,73.26578947368424,0.038461538461538464,0,0,0.0,0.34615384615384615,Genuine
320,"Large is bigger than expected, but my MinPins love em and although small dogs, they are very hard on toys. Had the smaller ones when they were puppies, and these are great for them as adult dogs.",17,0.8823529411764706,4.470588235294118,0.10282738095238096,0.44002976190476184,80.59263513513515,0.11764705882352941,0,0,0.0,0.29411764705882354,Genuine
321,"Haven't read a book by this author that I haven't liked. Funny, sexy and fast passed. Every time I read a new one it's like visiting with friends I can't wait to see!!",18,0.8888888888888888,4.222222222222222,0.2715909090909091,0.7636363636363637,90.78852272727275,0.1111111111111111,2,0,0.0,0.2777777777777778,Genuine
322,I really enjoyed going back and find the beginning of the other books in this series that I have read . I sure didn't get any work done today just read and read.,16,0.875,4.125,0.3,0.46296296296296297,87.48875000000001,0.125,0,0,0.0,0.125,Genuine
323,"I had ordered these to store my sewing patterns in, but realized too late that the inner dimensions are much smaller than the outer dimensions as pointed out in another review here, so my patterns wouldn't fit at all. Instead I ended up using them to store small scraps of cotton fabrics separated by",27,0.8518518518518519,5.518518518518518,-0.08,0.39333333333333326,54.09666666666669,0.14814814814814814,0,0,0.0,0.1111111111111111,Genuine
324,This book was different I was not expecting it to be about an author who has a stalker.  The stalker was very cruel and just a bad person. A killer as well. It was ok of a book for me the ending was good but I was not drawn into this story as much as I wanted to be.  I just I was hoping for more.,20,0.9,4.85,-0.04999999999999996,0.5944444444444444,88.3279090909091,0.1,0,0,0.0,0.25,Genuine
325,I love these so much I bought 3 more pairs in 3 different colors they fit great feel great one of my favorite things that I have been able to get I love these so much,19,0.7894736842105263,4.157894736842105,0.44000000000000006,0.5725,73.94500000000002,0.21052631578947367,0,0,0.0,0.0,Genuine
326,"Love my Henley's! Long sleeves, loose enough to be comfortable, still holding up nicely. When I couldn't find flannel shirts that I liked or fit, I bought a bunch of these! Would buy again!",20,0.95,5.05,0.2532967032967033,0.567032967032967,86.23691176470591,0.05,3,0,0.0,0.35,Genuine
327,"Loved loved my book. goot it fast. I'm not a big reader, unless it's hot and steamy. I read it in 3 days. I can't wait till the 3rd book comes out!!",18,0.8888888888888888,3.9444444444444446,0.24166666666666667,0.4583333333333333,100.0,0.1111111111111111,2,0,0.0,0.3888888888888889,Genuine
328,"Great cardigan. I am 5'4, 157lb and a 36B- I got a large and this fit me perfect. I've tried it on with short and long maxi dress and looks great with both. Nice material that I think will be long lasting.",21,0.9047619047619048,4.428571428571429,0.3714285714285715,0.5495238095238095,97.4775,0.09523809523809523,0,0,0.023809523809523808,0.2857142857142857,Genuine
329,This is a perfect example of CGI taking over.  It's obvious someone drew up a storyboard with a dozen action scenes and another dozen tense lines.  There may have been vague intentions to add in credible plot details and character motivations before the actors arrived.  Time apparently ran out.  Thi,30,0.9666666666666667,5.833333333333333,0.10238095238095242,0.5214285714285715,59.63300000000001,0.03333333333333333,0,0,0.02,0.13333333333333333,Genuine
330,"This is my favorite in the Kin Series!  I loved this book! Peyton made some tough choices in this book and although at times I wanted to not like her, she did the right thing! Go Jennifer Foor!!",19,0.9473684210526315,4.947368421052632,0.22420634920634921,0.7422619047619048,90.03152631578949,0.05263157894736842,5,0,0.0,0.3157894736842105,Genuine
331,"Love, Lucy was a great book that I read along with my friends. There is travel, romance, college life, and self-discovery. I liked seeing Italy through Lucy's eyes and falling in ""something"" with Jesse Palladino. He definitely is crush-worthy.

One of my favorite terms from Love, Lucy was ""vacation ",27,0.8888888888888888,5.296296296296297,0.45999999999999996,0.6900000000000001,69.49400000000001,0.1111111111111111,0,0,0.0,0.4074074074074074,Genuine
332,"my one year old cat loves this. As soon as it was put together, he went in and didn't come out for hours. And uses everyday.
getting another one for our vacation home.",18,0.9444444444444444,4.277777777777778,0.13333333333333333,0.4666666666666666,83.09761363636366,0.05555555555555555,0,0,0.0,0.2777777777777778,Genuine
333,"Wow, it really is thin and low profile. The money strap works great and the wallet holds everything. Prefect for a front pocket! I highly recommend. The price is amazing for the quality you get.",21,1.0,5.476190476190476,0.132,0.688,76.45571428571432,0.0,1,0,0.0,0.2857142857142857,Genuine
334,"These are the best pans that I have EVER had in my life. I absolutely ""love"" them. I have never had anything stick to them and they are really made heavy. I would highly recommend buying them. Great product.",18,1.0,5.388888888888889,0.41,0.48166666666666663,83.94876923076924,0.0,0,0,0.02564102564102564,0.2777777777777778,Genuine
335,"Sadly, I have tried this model again (for the 2nd time) and it still proved problematic for me. As for playing content, I agree it plays a vast number of differing file formats. But for me I encountered too many issues with this model to be a reliable solution or replacement of my older versions.

F",27,0.9629629629629629,5.592592592592593,0.02,0.54,68.74642857142858,0.037037037037037035,0,0,0.0,0.18518518518518517,Genuine
336,I bought for my studio 10x12 building it's works great if my building was a little small this would work awsome. Quiet cools fast I like it I would order another aaa,20,0.9,4.95,0.15208333333333335,0.5388888888888889,87.48875000000001,0.1,0,0,0.0,0.05,Genuine
337,"I love this book! The characters are well drawn and developed, the premise is intriguing an Kiersten White injects humor and heart into the mix of paranormal with a dash of romance. Do yourself a favor and read this book!",20,0.95,5.75,0.25,0.3,70.63166666666669,0.05,2,0,0.0,0.2,Genuine
338,"I've always enjoyed Ms. Feehan's Ghostwalkers, that being said I've fallen in love with the Shadow Riders. This series promises to be a refreshing new world full of sexy alpha anti-heroes, strong women and an amazing cast of secondary characters.

Stefano Ferraro is a ruthless alpha who is in charge",28,0.9642857142857143,5.821428571428571,0.1274621212121212,0.6422348484848485,54.88249999999999,0.03571428571428571,0,0,0.0,0.21428571428571427,Genuine
339,"It's a good message, and the illustrations are really captivating, but the story is very didactic. The message is very clearly ""be yourself"", and it hits you over the head with that. The illustrations are fun to look at. If it weren't for the heavy-handedness of the message it would be a really good",18,0.7222222222222222,6.277777777777778,0.24999999999999997,0.46388888888888896,73.66926886792456,0.2777777777777778,0,0,0.0,0.3888888888888889,Genuine
340,Very good quality for the price. they run a bit small so if you like your shirts loose I'd order a size larger. In fact that's the only reason they don't get five stars.,17,1.0,4.470588235294118,0.14684065934065932,0.42445054945054944,93.31401960784316,0.0,0,0,0.0,0.17647058823529413,Genuine
341,"It's got enough story line to make it interesting, the special effects carry the story MOST of the time (without seeming gratuitous), and the stars are good to look at, what's not to like?",18,0.9444444444444444,5.388888888888889,0.21142857142857144,0.6009523809523809,55.377941176470614,0.05555555555555555,0,1,0.029411764705882353,0.2222222222222222,Genuine
342,I have three of these in various sizes for my two children (currently 1yo and 3yo).  We almost never go to the beach or water park without these. Without them kids get cold in minutes and get cranky.  With these my kids stay warmer longer and get to enjoy themselves.  I STRONGLY recommend shorty wet,32,0.875,4.9375,0.02222222222222223,0.5888888888888889,77.23000000000003,0.125,0,0,0.01818181818181818,0.125,Genuine
343,"This book is book two and a good one in the Billionaire Boys Club series.  It is very refreshing in the fact that the lead guy isn't classical gorgeous, but is attractive by what is inside.  Loved it and love this series!",20,0.85,5.4,0.5333333333333333,0.6166666666666667,79.82500000000002,0.15,1,0,0.0,0.2,Genuine
344,"I really loved the tote, well made, a fashion trend. I wanted to keep it, however, I am a small person and it was just too big and overwhelming for my body size. However, I will order other items.",19,0.9473684210526315,5.2105263157894735,0.1875,0.525,74.33230769230771,0.05263157894736842,0,0,0.0,0.42105263157894735,Genuine
345,"This book, if possible, is even better than the first book, The Passage.  I love the twists and turns and I can't put it down.  Can't wait to see what happens in the last book of this trilogy.",17,0.8823529411764706,4.705882352941177,0.1875,0.49999999999999994,93.79412280701757,0.11764705882352941,0,0,0.0,0.35294117647058826,Genuine
346,"An exciting read to be sure.  Felix's writing is becoming more like his father's with every book.  I didn't know who ""done"" it until the very end.  It's better that way!

Keep up the good writing, Felix!",19,0.9473684210526315,4.473684210526316,0.6,0.7444444444444445,82.71318918918922,0.05263157894736842,2,0,0.0,0.3157894736842105,Genuine
347,This is fun.  I use to watch these kind of movies when I was a child.  This was good to see.  I enjoyed the concept of Hercules in this one.  Could be what really happened.  Check it out and see what you think.,18,0.9444444444444444,4.722222222222222,0.44000000000000006,0.4800000000000001,99.2212984496124,0.05555555555555555,0,0,0.0,0.3333333333333333,Genuine
348,"I'm a huge fan of the Saucony Jazz sneaker. They're not the most durable, nor are they particularly good for exercise or whatever. They're comfortable, though, and will serve as a basic fitness shoe. Moreover, they are fashionable. They always look classy, and this is a style that I don't think will",23,1.0,6.391304347826087,0.32,0.6649999999999999,75.88669230769231,0.0,0,0,0.0,0.391304347826087,Genuine
349,"I was intrigued and so bought this book, only then I realised how interesting the book and the subject was. It's a tough read stepping in a mentally ill mind but interesting to see the way they think. Good read, very informative.",20,0.9,5.5,0.028888888888888874,0.6533333333333333,69.75357142857145,0.1,0,0,0.0,0.25,Genuine
350,"The World's End is a well-written action, middle-age life crisis, dark humored meets sci-fi film. The actors bring characters to life, making them believable. Like life, people aren't always what they seem; it's during crises that one's mettle is tested and who we are as human beings really revealed",28,0.8928571428571429,5.107142857142857,0.13,0.26,73.56731884057973,0.10714285714285714,0,0,0.0,0.35714285714285715,Genuine
351,"the quality id good, price is right and they can come right to your door,so you don't have to drive all over town looking for them-kids love them and they can take what kids dish out in play time",17,0.9411764705882353,4.235294117647059,0.44285714285714284,0.5678571428571428,73.97307692307692,0.058823529411764705,0,0,0.0,0.17647058823529413,Genuine
352,"Great story line & characters.  The New Orleans setting was perfect & fun.  Kept me turning the pages, yet not wanting the story to end! Will look for more from this author!",18,0.9444444444444444,4.611111111111111,0.5590909090909091,0.6011363636363637,83.6025,0.05555555555555555,2,0,0.0,0.2777777777777778,Genuine
353,"I read this book for the first time in the late 90s. It was if it were brand new to me.  And, like any good book, I didn't want to put it down. Great and enjoyable way to re familiarize yourself with the characters before reading any of  Jan Karon's books that follow.",23,0.8695652173913043,4.739130434782608,0.3477272727272727,0.5563131313131314,91.22775943396229,0.13043478260869565,0,0,0.0,0.2608695652173913,Genuine
354,"The entire series is great! The stories continue from one book to the next, picking up where one left off. I am definitely looking forward to reading more Julie Johnstone books!",18,0.8888888888888888,5.333333333333333,0.2,0.46875,76.26924731182795,0.1111111111111111,2,0,0.0,0.2222222222222222,Genuine
355,"I read very little fiction but as an older friend said it is a ""pot boiler.""None stop action,well written,and one that is hard to put down. I have actually read it three or four times.",21,0.9523809523809523,4.571428571428571,-0.05583333333333333,0.28833333333333333,89.3414912280702,0.047619047619047616,0,0,0.0,0.23809523809523808,Genuine
356,Vivian Rose Lee has done it again.  This book will keep you captive from start to finish. This book is a story that you can envision happen in real life. The love in the story will win your heart. Great story great book.,23,0.782608695652174,4.695652173913044,0.5499999999999999,0.5666666666666667,93.83158139534883,0.21739130434782608,0,0,0.0,0.21739130434782608,Genuine
357,"I buy these books for my husband each year.  He is not an enthusiastic reader of novels, but he loves trivia, so he is thrilled with this book.  I highly recommend it for the person on your list who is hard to shop for... who can resist learning a bit of trivia?",21,0.9047619047619048,5.428571428571429,0.24208333333333332,0.6454166666666666,78.61089743589746,0.09523809523809523,0,1,0.0,0.38095238095238093,Genuine
358,Another great book from this wonderful author! I can't wait to read more about the men of and the women of the MC. This is a true love story with exciting twists. Definitely a must read!,18,0.9444444444444444,5.055555555555555,0.53,0.7,80.20000000000003,0.05555555555555555,2,0,0.027777777777777776,0.2222222222222222,Genuine
359,"There is something so hot about a southern man. This story drew me in right away. It was sexy and fun, and I like the characters a lot. I would recommend it to anyone. I look forward to reading more from this author!",20,1.0,5.25,0.2671428571428571,0.5171428571428571,83.99437209302326,0.0,1,0,0.0,0.3,Genuine
360,"Easy read - for me - but not what I was looking for to use as a Book Club review.  Great message in the overall story, and the characters come alive even in the short story.  I enjoyed it.",18,0.9444444444444444,5.0,0.2888888888888889,0.46388888888888885,79.99234234234235,0.05555555555555555,0,0,0.0,0.3333333333333333,Genuine
361,LOVE THIS SHOE RACK!  After several purchases. .. this one holds up! Tall. Sturdy.  Plenty of room for 50 pairs of shoes. Love. Love. Love it! Buy here! Buy this!,19,0.7368421052631579,4.315789473684211,0.4,0.48,99.1384012539185,0.2631578947368421,5,0,0.13333333333333333,0.6842105263157895,Genuine
362,"Arrived really quick. Easy to install, and although I would like it to squirt a little more soap with one push, it does work well. Much cheaper price than in the stores.",19,1.0,5.0,0.24479166666666666,0.6333333333333333,90.25833333333335,0.0,0,0,0.0,0.2631578947368421,Genuine
363,"I really love these flip flops, most comfortable ones ever!  The texture on the sole of your foot feels good, and is ""dryer"" than some other flip flops/ other materials/ that is, less slippery if wet.  I probably didn't explain that well  but you know what I mean, I hope.  The shoes are attractive, ",25,0.96,5.12,0.22760416666666666,0.5505208333333333,84.63615384615386,0.04,1,0,0.0,0.32,Genuine
364,Divergent starts with 2 of the characters going to school. They are Beatrice and Caleb. They must do a test to see what fraction they will be in. It will be one or more of five. Candor. Dauntless. Amity. Erited. And one more which name I can't remember. Beatrice's test results are divergent. This is,25,0.84,5.56,0.0,0.0,87.93454545454549,0.16,0,0,0.0,0.4,Genuine
365,I love these TV trays. They look nice and seem built well. I couldn't be happier. I did see other reviews with brown pictures. I did not experience this with mine. I think this was a good buy and I would buy it again.,21,0.9523809523809523,4.666666666666667,0.6,0.7333333333333334,99.4098484848485,0.047619047619047616,0,0,0.022727272727272728,0.2857142857142857,Genuine
366,This helmet is absolutely fantastic. It comes in sizes. It has good adjustments for the internal cage AND for the chin straps. You can adjust both the length of the chin strap portion AND adjust the triangle portion about the ears separately. You can put the usual foam pads inside as well for final ,28,0.8571428571428571,5.785714285714286,0.17,0.55,72.10633333333335,0.14285714285714285,0,0,0.037037037037037035,0.14285714285714285,Genuine
367,I love the watch. It is bright and cheery and easy to read. I don't know if I will wear it this summer because the plastic is a bit sweaty on warm and humid days. It's a great casual watch.,18,0.9444444444444444,4.833333333333333,0.46190476190476193,0.7785714285714287,95.165,0.05555555555555555,0,0,0.0,0.2222222222222222,Genuine
368,"This book is fantastic.  It uses the best training approach, very effective.  It takes a ""dog whisperer"" style of understanding dogs and treating them with respect, understanding that the real key to dog training is to train YOU how to teach your dog.  The book is full of not only very specific and ",26,0.7692307692307693,5.538461538461538,0.39166666666666666,0.6124999999999999,70.47681603773589,0.23076923076923078,0,0,0.018867924528301886,0.19230769230769232,Genuine
369,"MotoSolutions FogTech Anti-Fog is the best stuff I have ever used to keep my glasses from fogging up when I am hunting or working! It is great to find a product that works this well.  I am really impressed!  Thanks, TimJ",20,0.95,5.25,0.75,0.5625,80.36000000000001,0.05,2,0,0.0,0.25,Genuine
370,I bought this based on the high reviews and they were right! This was SO soft! It's held up in washes.  I've never seen quality like this at this price. Ordered this for my daughter and will order more for the rest of us.,18,0.9444444444444444,4.5,-0.06357142857142858,0.6064285714285714,94.07572727272729,0.05555555555555555,2,0,0.022727272727272728,0.2777777777777778,Genuine
371,This is a great product.  So much better than those clear plastic ones. My dog seems a lot happier with this one.  She doesn't bump and scrape against things nearly as much.,17,0.8823529411764706,4.588235294117647,0.42000000000000004,0.5066666666666666,95.60875000000001,0.11764705882352941,0,0,0.0,0.23529411764705882,Genuine
372,This book of Narcissism can really help people to avoid being self-centered. It is accesible and easy to read. I have a friend who have a narcissistic personality. This book really gives you all the information you need.,17,0.8823529411764706,6.470588235294118,0.27777777777777773,0.41111111111111115,69.40300675675678,0.11764705882352941,0,0,0.0,0.29411764705882354,Genuine
373,"For us men with big fingers, hitting the keys on the tiny keypad on my iPhone is a huge challenge.  Also, I'm 56 and never learned to ""thumb type"".  Every time I type something, there's a mistake, and then a bizarre autocorrect, that can cause a LOT of embarrassment.  Yikes.

This keyboard is flawle",30,0.9666666666666667,5.333333333333333,0.16,0.62,75.23966666666671,0.03333333333333333,0,0,0.018518518518518517,0.3,Genuine
374,Gumby how could u go wrong . My sisters dog loves this ..and its still whole I'm amazed . She loves this and carries it in her mouth like a baby so precious. I would buy this again.,19,0.9473684210526315,4.473684210526316,0.24,0.7,89.60000000000004,0.05263157894736842,0,0,0.0,0.3157894736842105,Genuine
375,"My toddler loves Elmo and therefore this book is very effective in getting her to use the potty to ""be like Elmo"". The story line is a little complex for a 21 month old but she loves lifting all the flaps. Very happy with this book.",23,0.8695652173913043,4.739130434782608,0.28750000000000003,0.5857142857142856,75.40644927536233,0.13043478260869565,0,0,0.0,0.13043478260869565,Genuine
376,"*** 3.5 stars ***

 I don't know how I feel about this book. Don't get me wrong it was good - what I read of it anyway. I had to stop reading because for some unknown reason it made me sad. I knew something bad was going to happen. The sense of foreboding was overwhelming and I just couldn't take it",25,0.92,4.96,-0.09999999999999998,0.7944444444444444,86.91663157894739,0.08,0,0,0.0,0.24,Genuine
377,"Krista Lakes has done it yet again in Freshwater Kisses.  This book, like her other books in this series are sweet, romantic, and down right great.  If you are looking for a very well-written down to earth romance story you have found it.  These books are great!!!!",21,0.8571428571428571,5.0,0.4471428571428572,0.6371428571428571,87.1491739130435,0.14285714285714285,4,0,0.0,0.5238095238095238,Genuine
378,I gave this as a gift to someone who likes turtles and LOVES cooking. She tells me they are perfect and really cute. So that works for me too! Actually they look even better in person than in the picture.,18,1.0,5.055555555555555,0.5,0.675,84.59000000000002,0.0,1,0,0.025,0.2222222222222222,Genuine
379,I really like this towel but make sure you know what size you actually need. If I ordered again I would've purchased a large so it would fit around my entire waist. Have taken it traveling and camping and it's great for both,22,0.9545454545454546,5.0,0.3020408163265306,0.4846371882086168,78.17503875968995,0.045454545454545456,0,0,0.0,0.09090909090909091,Genuine
380,"Another great book by Ms Miller.  This was a different setting for this story, not being in cowboy country but she did really well in San Francisco and Portland.  Really wish this was just the first of a series.",19,0.9473684210526315,5.526315789473684,0.29,0.4166666666666667,76.50153846153849,0.05263157894736842,0,0,0.0,0.21052631578947367,Genuine
381,Just finished this story.  A little long on the details but I wouldn't have missed it for anything.  Always a great story line by Andrew Peterson and The Nathan McBride Series - well - keep them coming!!!!,20,0.95,5.45,0.1875,0.5499999999999999,77.09660714285717,0.05,4,0,0.0,0.4,Genuine
382,"After 5 novels hasn't Mr. Moody learned that you just, can't, put, a comma, wherever you want to? And at times, well, a comma is needed. This could be credited to extreme sloppiness and mistakes that editors should notice right away. Like the fact that California is 9, not 8 hours behind Amsterdam. ",29,0.9655172413793104,5.103448275862069,-0.07976190476190477,0.7452380952380953,65.11307692307696,0.034482758620689655,0,1,0.0,0.41379310344827586,Genuine
383,The barrel nut remover tool is a must if you are going to add a Breacher or muzzle break to your KSG. I found the HI-Tech to be very well made and a great value. Follow the instructions and it works very well.,20,0.95,4.9,0.8,0.75,89.89642857142859,0.05,0,0,0.023255813953488372,0.2,Genuine
384,"These have held up well to repeated use for water storage/transport in packs. They are a bit stiff, but do roll up well. I have no complaints other than I would like to have more and wish they were less expensive. A good product I would recommend.",20,0.9,5.15,-0.09619047619047616,0.4133333333333333,92.17119565217394,0.1,0,0,0.0,0.25,Genuine
385,this was a great product at a really good price.  Easy to install.  Gives the cabinets a feel of higher quality than it did with the old rollers.  holds the cabinet closed very well.,18,0.9444444444444444,5.166666666666667,0.43866666666666665,0.5846666666666668,76.28397058823532,0.05555555555555555,0,0,0.0,0.2222222222222222,Genuine
386,"Well made with quality material. My daughter loves it! Im so glad to finally found a ""coronation day"" dress my daughter has been asking for. It fit perfect and shipping was quick!",19,0.9473684210526315,5.473684210526316,0.45555555555555555,0.75,74.45875000000001,0.05263157894736842,2,0,0.0,0.21052631578947367,Genuine
387,High school requirement for granddaughter.  She came home and said she needed this book.  We received it in great shape and in a good turn around time.  Haven't read the book so I can't critique it.,19,0.9473684210526315,5.473684210526316,0.5533333333333333,0.63,89.60000000000004,0.05263157894736842,0,0,0.0,0.21052631578947367,Genuine
388,"This is the second in the Roasted Love Cozy Series. The protagonist, Laila, works as a Barista in a Coffee Shop called Roasted Love. When Laila and her boyfriend Daniel go out for dinner at the restaurant of an old friend of Daniel's, they do not get to finish their meal. Hearing screams from the ki",29,0.8620689655172413,5.275862068965517,0.18,0.43000000000000005,76.30000000000001,0.13793103448275862,0,0,0.0,0.20689655172413793,Genuine
389,"I am writing this for my two dogs. They say they really like them and want me to purchase more in future. They also like the fact that there is little chance that the chews will get stuck in their throats.

Is there anything else.........I guess not.",21,0.9523809523809523,4.809523809523809,0.00416666666666667,0.27499999999999997,97.71750000000002,0.047619047619047616,0,0,0.0,0.6190476190476191,Genuine
